config,param,tau,res,l_scale,d_scale,n_scale,mean_range,stall_prop,mean_ratio,max_ratio,cut_average,cut_max,time_average,total_time
3,2,1,1,0.1,0.1,0.3,16.0,,99.21541637990364,99.53544390915349,11532.8,11570.0,61.05285720825195,0.916224479675293
3,2,2,1,0.3,0.2,0.2,16.0,,99.21541637990364,99.59566414315208,11532.8,11577.0,66.9362174987793,0.9652297496795654
3,2,4,2,0.3,0.2,0.3,4.0,,99.21541637990364,99.48382656572608,11532.8,11564.0,68.84902992248536,0.9933023452758788
4,2,1,4,0.1,0.1,0.3,,0.5,99.21455609084651,99.44941500344116,11532.7,11560.0,51.53135032653809,0.8272724151611328
3,2,8,4,0.2,0.3,0.1,4.0,,99.21455609084651,99.39779766001377,11532.7,11554.0,50.32888336181641,0.7945437431335449
3,2,2,4,0.3,0.3,0.2,4.0,,99.2136958017894,99.74191328286304,11532.6,11594.0,48.79655990600586,0.7814288139343262
4,2,1,4,0.1,0.1,0.2,,0.5,99.2136958017894,99.50963523743978,11532.6,11567.0,55.64207649230957,0.9082198143005372
3,2,1,2,0.1,0.3,0.1,16.0,,99.2136958017894,99.42360633172746,11532.6,11557.0,63.39612464904785,0.9789021015167236
3,2,8,1,0.1,0.1,0.3,16.0,,99.2136958017894,99.44941500344116,11532.6,11560.0,66.39667167663575,0.9676432609558104
4,2,2,4,0.3,0.2,0.2,,0.3,99.2136958017894,99.39779766001377,11532.6,11554.0,44.73792304992676,0.7622766494750977
3,2,4,4,0.3,0.2,0.3,4.0,,99.21283551273228,99.63007570543702,11532.5,11581.0,50.75298919677734,0.7916238307952881
4,2,4,2,0.3,0.3,0.1,,0.7,99.21283551273228,99.63007570543702,11532.5,11581.0,69.21377906799316,1.0640957355499268
3,2,1,1,0.2,0.2,0.1,16.0,,99.21283551273228,99.41500344115624,11532.5,11556.0,62.989472198486325,0.9427731037139891
3,2,8,4,0.2,0.3,0.2,4.0,,99.21197522367515,99.52684101858225,11532.4,11569.0,48.786617279052734,0.7734029293060303
4,2,2,4,0.1,0.3,0.2,,0.5,99.21025464556092,99.52684101858225,11532.2,11569.0,50.05737953186035,0.8154220581054688
3,2,8,2,0.3,0.3,0.2,8.0,,99.20939435650378,99.60426703372332,11532.1,11578.0,68.39513626098633,1.0073134899139404
3,2,1,1,0.1,0.3,0.2,16.0,,99.20939435650378,99.38919476944254,11532.1,11553.0,65.06011924743652,0.9526865482330322
4,2,1,2,0.3,0.1,0.3,,0.7,99.20939435650378,99.63007570543702,11532.1,11581.0,59.033430099487305,0.9003791809082031
4,2,8,2,0.3,0.2,0.3,,0.7,99.20939435650378,99.87955953200276,11532.1,11610.0,60.11379890441894,0.9234867095947266
3,2,2,1,0.3,0.3,0.3,8.0,,99.20853406744666,99.44081211286992,11532.0,11559.0,63.11853370666504,0.9390735626220704
4,2,1,4,0.1,0.2,0.3,,0.5,99.20853406744666,99.42360633172746,11532.0,11557.0,52.99710121154785,0.8471477031707764
4,2,1,4,0.1,0.3,0.3,,0.5,99.20767377838952,99.50103234686854,11531.9,11566.0,55.77694091796875,0.8723835945129395
4,2,4,4,0.3,0.1,0.2,,0.5,99.20767377838952,99.39779766001377,11531.9,11554.0,53.494697189331056,0.8507938385009766
3,2,4,4,0.2,0.2,0.3,4.0,,99.20681348933242,99.44081211286992,11531.8,11559.0,55.275984573364255,0.8527395725250244
4,2,4,4,0.2,0.3,0.1,,0.5,99.20681348933242,99.58706125258088,11531.8,11576.0,60.17038650512696,0.9097912311553956
4,2,2,2,0.3,0.2,0.3,,0.7,99.20681348933242,99.50103234686854,11531.8,11566.0,61.26832885742188,0.9383814334869384
4,2,8,2,0.3,0.2,0.1,,0.7,99.20595320027527,99.63867859600826,11531.7,11582.0,61.03663063049317,0.9279232025146484
4,2,2,2,0.2,0.1,0.3,,0.7,99.20595320027527,99.63867859600826,11531.7,11582.0,62.85142097473145,0.9611306190490724
4,2,1,4,0.2,0.2,0.3,,0.5,99.20595320027527,99.31176875430144,11531.7,11544.0,58.4647575378418,0.9123935699462892
4,2,2,4,0.1,0.2,0.3,,0.5,99.20595320027527,99.68169304886442,11531.7,11587.0,52.55616302490235,0.8420467376708984
3,2,2,1,0.1,0.3,0.2,16.0,,99.20509291121816,99.46662078458364,11531.6,11562.0,59.72459526062012,0.8943023681640625
4,2,1,4,0.1,0.3,0.2,,0.5,99.20509291121816,99.406400550585,11531.6,11555.0,49.74074859619141,0.8190858364105225
3,2,1,4,0.2,0.1,0.3,4.0,,99.20509291121816,99.50103234686854,11531.6,11566.0,55.15089225769043,0.8480358123779297
3,2,2,4,0.3,0.1,0.1,4.0,,99.20423262216104,99.50963523743978,11531.5,11567.0,50.268944549560544,0.7932024002075195
4,2,2,4,0.2,0.1,0.1,,0.5,99.20423262216104,99.4580178940124,11531.5,11561.0,49.93450813293457,0.8251960277557373
3,2,2,2,0.1,0.1,0.3,16.0,,99.20337233310391,99.69889883000688,11531.4,11589.0,64.06277198791504,0.9822168350219728
2,2,10,10,0.25,0.1,2.0,,,99.20337233310391,99.44941500344116,11531.4,11560.0,51.56411170959473,0.802269697189331
4,2,1,4,0.2,0.2,0.1,,0.3,99.20337233310391,99.36338609772884,11531.4,11550.0,56.89496612548828,0.8924465179443359
4,2,4,2,0.3,0.1,0.3,,0.7,99.2025120440468,99.49242945629732,11531.3,11565.0,65.19191665649414,1.0067603588104248
3,2,1,1,0.2,0.1,0.1,16.0,,99.2025120440468,99.68169304886442,11531.3,11587.0,58.39344329833985,0.9353418350219728
4,2,8,4,0.1,0.3,0.3,,0.5,99.20165175498968,99.37198898830007,11531.2,11551.0,60.017049407958986,0.918344020843506
3,2,2,4,0.2,0.1,0.1,4.0,,99.20079146593255,99.66448726772197,11531.1,11585.0,55.78821449279785,0.9017531871795654
3,2,8,1,0.1,0.3,0.1,16.0,,99.20079146593255,99.4580178940124,11531.1,11561.0,61.98850593566895,0.9821505546569824
3,2,8,2,0.3,0.3,0.3,8.0,,99.20079146593255,99.406400550585,11531.1,11555.0,67.60448036193847,0.9716348648071288
3,2,1,4,0.3,0.1,0.2,4.0,,99.20079146593255,99.52684101858225,11531.1,11569.0,56.85559349060058,0.9081387519836426
4,2,1,4,0.2,0.1,0.2,,0.5,99.19993117687542,99.6214728148658,11531.0,11580.0,59.99222068786621,0.9187593460083008
3,2,8,4,0.1,0.1,0.3,4.0,,99.19993117687542,99.50963523743978,11531.0,11567.0,51.16415977478027,0.8027846813201904
4,2,4,2,0.3,0.2,0.1,,0.7,99.19993117687542,99.48382656572608,11531.0,11564.0,73.13999671936035,1.060755491256714
3,2,8,4,0.1,0.3,0.2,4.0,,99.19993117687542,99.5698554714384,11531.0,11574.0,50.85909767150879,0.8001914024353027
4,2,4,4,0.3,0.3,0.3,,0.5,99.19907088781832,99.41500344115624,11530.9,11556.0,52.65752639770508,0.8479578495025635
3,2,1,4,0.2,0.1,0.2,4.0,,99.19907088781832,99.55264969029594,11530.9,11572.0,55.57182998657227,0.8932797908782959
3,2,8,2,0.3,0.1,0.1,16.0,,99.19907088781832,99.44941500344116,11530.9,11560.0,59.64533500671386,1.0520000457763672
4,2,1,4,0.1,0.3,0.1,,0.5,99.19821059876118,99.57845836200964,11530.8,11575.0,59.45501365661621,0.905583381652832
3,2,2,4,0.2,0.1,0.3,4.0,,99.19821059876118,99.50103234686854,11530.8,11566.0,53.80370559692383,0.828303337097168
3,2,2,4,0.1,0.1,0.3,4.0,,99.19821059876118,99.47522367515484,11530.8,11563.0,68.31726684570313,0.9746983051300048
4,2,2,4,0.3,0.3,0.3,,0.3,99.19821059876118,99.3805918788713,11530.8,11552.0,63.62591972351074,1.0172579288482666
3,2,8,1,0.2,0.2,0.3,16.0,,99.19735030970406,99.31176875430144,11530.7,11544.0,62.55503082275391,0.92718243598938
4,2,2,2,0.2,0.1,0.2,,0.7,99.19735030970406,99.44941500344116,11530.7,11560.0,65.29252738952637,0.970433235168457
4,2,8,4,0.1,0.3,0.2,,0.5,99.19735030970406,99.58706125258088,11530.7,11576.0,55.66963539123535,0.8629286289215088
3,2,1,2,0.3,0.1,0.2,8.0,,99.19649002064692,99.38919476944254,11530.6,11553.0,60.78176689147949,0.9396839141845704
3,2,4,1,0.1,0.2,0.2,16.0,,99.19649002064692,99.76772195457674,11530.6,11597.0,59.4398910522461,0.8860626220703125
3,2,1,1,0.2,0.2,0.3,16.0,,99.19649002064692,99.63867859600826,11530.6,11582.0,59.70925750732422,0.897130012512207
4,2,2,4,0.3,0.3,0.2,,0.5,99.19649002064692,99.3547832071576,11530.6,11549.0,55.923577880859376,0.8753223419189453
3,2,1,2,0.3,0.1,0.1,8.0,,99.19562973158982,99.3289745354439,11530.5,11546.0,63.85864334106445,0.9394359588623048
3,2,1,4,0.2,0.2,0.3,4.0,,99.19562973158982,99.52684101858225,11530.5,11569.0,53.08414459228516,0.8369674682617188
3,2,4,2,0.2,0.1,0.2,8.0,,99.19562973158982,99.42360633172746,11530.5,11557.0,67.48821754455567,0.9756898880004884
2,2,10,10,0.0,0.2,2.0,,,99.19562973158982,99.56125258086718,11530.5,11573.0,49.95020523071289,0.7905395030975342
4,2,4,4,0.1,0.2,0.3,,0.5,99.19476944253267,99.52684101858225,11530.4,11569.0,49.86581115722656,0.8177182674407959
3,2,4,1,0.2,0.1,0.1,16.0,,99.19304886441844,99.48382656572608,11530.2,11564.0,64.37330551147461,0.948380708694458
3,2,4,2,0.2,0.2,0.3,8.0,,99.19304886441844,99.406400550585,11530.2,11555.0,60.85309715270997,0.9082574844360352
3,2,4,4,0.2,0.3,0.2,4.0,,99.19218857536131,99.38919476944254,11530.1,11553.0,48.84058532714844,0.7754330635070801
2,2,10,10,0.25,0.2,1.5,,,99.19218857536131,99.5698554714384,11530.1,11574.0,53.48336639404297,0.8234755992889404
3,2,8,4,0.3,0.1,0.1,4.0,,99.19046799724708,99.49242945629732,11529.9,11565.0,52.31632652282715,0.8219501972198486
3,2,4,2,0.3,0.3,0.1,8.0,,99.19046799724708,99.39779766001377,11529.9,11554.0,62.02875175476074,0.9205012321472168
4,2,4,4,0.2,0.2,0.2,,0.5,99.19046799724708,99.44081211286992,11529.9,11559.0,50.52671089172363,0.8153970241546631
3,2,1,2,0.3,0.2,0.2,8.0,,99.18960770818995,99.87095664143152,11529.8,11609.0,60.45254135131836,0.9024474620819092
4,2,1,1,0.1,0.2,0.3,,0.9,99.18874741913282,99.41500344115624,11529.7,11556.0,71.20514488220215,1.0376205444335938
4,2,1,4,0.2,0.2,0.2,,0.5,99.18874741913282,99.50103234686854,11529.7,11566.0,51.32224388122559,0.8247144222259521
3,2,8,2,0.3,0.1,0.3,8.0,,99.18874741913282,99.44941500344116,11529.7,11560.0,78.14303665161133,1.0824143886566162
3,2,4,4,0.3,0.2,0.1,4.0,,99.18874741913282,99.39779766001377,11529.7,11554.0,51.89022064208984,0.8038511276245117
3,2,4,4,0.1,0.3,0.1,4.0,,99.18788713007572,99.52684101858225,11529.6,11569.0,50.367984008789065,0.7949385643005371
4,2,1,4,0.1,0.3,0.3,,0.3,99.18788713007572,99.49242945629732,11529.6,11565.0,49.44680633544922,0.7988026142120361
3,2,4,1,0.2,0.1,0.3,16.0,,99.18702684101858,99.3805918788713,11529.5,11552.0,65.2368350982666,0.9497694969177246
4,2,1,4,0.2,0.3,0.1,,0.5,99.18616655196146,99.55264969029594,11529.4,11572.0,48.15019569396973,0.8279502391815186
3,2,4,4,0.2,0.1,0.1,4.0,,99.18530626290432,99.406400550585,11529.3,11555.0,51.26614151000977,0.7997467517852783
3,2,1,1,0.1,0.1,0.1,16.0,,99.18530626290432,99.38919476944254,11529.3,11553.0,65.34785270690918,0.9467711448669434
4,2,4,2,0.3,0.2,0.2,,0.7,99.18530626290432,99.32037164487268,11529.3,11545.0,66.74272956848145,0.9913523197174072
2,2,10,10,0.0,0.0,1.0,,,99.18530626290432,99.63867859600826,11529.3,11582.0,46.76422386169433,0.9134814739227296
3,2,8,4,0.3,0.2,0.1,4.0,,99.18530626290432,99.41500344115624,11529.3,11556.0,50.66575012207032,0.815793514251709
3,2,4,1,0.1,0.3,0.3,16.0,,99.18530626290432,99.4322092222987,11529.3,11558.0,62.6766300201416,0.964885711669922
3,2,1,4,0.3,0.1,0.1,4.0,,99.18444597384722,99.3547832071576,11529.2,11549.0,52.37304611206055,0.80826735496521
4,2,2,2,0.3,0.1,0.3,,0.7,99.18358568479007,99.518238128011,11529.1,11568.0,65.77938575744629,0.9891602993011476
3,2,8,1,0.3,0.3,0.1,8.0,,99.18358568479007,99.406400550585,11529.1,11555.0,62.6339614868164,0.9331271648406982
4,2,2,4,0.3,0.1,0.2,,0.5,99.18358568479007,99.60426703372332,11529.1,11578.0,48.81661720275879,0.8032486438751221
4,2,2,2,0.3,0.1,0.2,,0.7,99.18358568479007,99.29456297315896,11529.1,11542.0,63.64363861083984,0.9644708633422852
3,2,4,1,0.1,0.1,0.3,16.0,,99.18272539573296,99.44081211286992,11529.0,11559.0,77.59039344787598,1.1155080795288086
3,2,8,1,0.3,0.3,0.2,16.0,,99.18186510667584,99.58706125258088,11528.9,11576.0,59.89591674804687,0.896064043045044
4,2,8,4,0.1,0.3,0.3,,0.3,99.18186510667584,99.29456297315896,11528.9,11542.0,56.26989479064942,0.8762142658233643
3,2,2,4,0.1,0.2,0.3,4.0,,99.18186510667584,99.49242945629732,11528.9,11565.0,61.10564804077149,0.8990354537963867
3,2,1,2,0.1,0.1,0.2,16.0,,99.18100481761871,99.4322092222987,11528.8,11558.0,60.2279914855957,0.9014134407043456
4,2,2,4,0.3,0.3,0.3,,0.5,99.18100481761871,99.46662078458364,11528.8,11562.0,59.25533752441406,0.9034972190856934
4,2,1,4,0.2,0.3,0.2,,0.5,99.1801445285616,99.50963523743978,11528.7,11567.0,49.8105884552002,0.8260116577148438
3,2,8,4,0.1,0.2,0.2,4.0,,99.1801445285616,99.7849277357192,11528.7,11599.0,49.409417724609376,0.7949929237365723
3,2,8,2,0.1,0.3,0.1,16.0,,99.1801445285616,99.6214728148658,11528.7,11580.0,59.62034530639649,0.9176177978515624
3,2,2,1,0.2,0.3,0.2,16.0,,99.1801445285616,99.4580178940124,11528.7,11561.0,61.1627685546875,0.9163658618927002
3,2,8,2,0.3,0.3,0.1,8.0,,99.1801445285616,99.58706125258088,11528.7,11576.0,89.44136352539063,1.2040009498596191
4,2,4,4,0.3,0.1,0.1,,0.5,99.17928423950448,99.47522367515484,11528.6,11563.0,49.97545623779297,0.8177552223205566
4,2,8,4,0.3,0.1,0.2,,0.5,99.17842395044735,99.61286992429456,11528.5,11579.0,48.99397735595703,0.801020622253418
3,2,8,1,0.2,0.1,0.1,16.0,,99.17756366139022,99.42360633172746,11528.4,11557.0,61.51880340576172,0.9324374198913574
3,2,8,2,0.3,0.3,0.3,16.0,,99.17670337233312,99.518238128011,11528.3,11568.0,62.99060211181641,0.9332590103149414
3,2,2,4,0.2,0.2,0.1,4.0,,99.17670337233312,99.50963523743978,11528.3,11567.0,52.84787826538086,0.8183259963989258
4,2,8,4,0.3,0.1,0.3,,0.5,99.17670337233312,99.29456297315896,11528.3,11542.0,49.70749092102051,0.8116269111633301
3,2,4,1,0.3,0.1,0.1,16.0,,99.17584308327598,99.47522367515484,11528.2,11563.0,61.714607620239256,0.9260013103485109
4,2,1,1,0.1,0.1,0.3,,0.9,99.17584308327598,99.38919476944254,11528.2,11553.0,61.90011138916016,0.952261447906494
3,2,8,2,0.2,0.3,0.1,8.0,,99.17498279421886,99.44941500344116,11528.1,11560.0,63.80264587402344,0.9412293434143066
4,2,1,4,0.2,0.1,0.1,,0.5,99.17498279421886,99.3805918788713,11528.1,11552.0,56.409328079223634,0.9275796413421632
3,2,8,4,0.3,0.3,0.1,4.0,,99.17412250516172,99.52684101858225,11528.0,11569.0,47.17514877319336,0.7537088394165039
2,2,100,10,0.25,0.0,1.0,,,99.17412250516172,99.57845836200964,11528.0,11575.0,66.65973472595215,1.0155179500579834
3,2,8,2,0.3,0.1,0.2,8.0,,99.17326221610462,99.46662078458364,11527.9,11562.0,63.206739044189455,0.971285343170166
3,2,8,4,0.2,0.3,0.3,4.0,,99.17326221610462,99.31176875430144,11527.9,11544.0,55.81563835144043,0.8461263179779053
4,2,4,4,0.2,0.3,0.2,,0.3,99.17326221610462,99.44941500344116,11527.9,11560.0,49.59779853820801,0.8104331493377686
3,2,8,4,0.2,0.1,0.2,4.0,,99.17240192704747,99.41500344115624,11527.8,11556.0,50.510310363769534,0.7900886535644531
4,2,4,4,0.3,0.2,0.2,,0.5,99.17240192704747,99.58706125258088,11527.8,11576.0,54.43858871459961,0.8608012199401855
3,2,4,4,0.2,0.1,0.2,4.0,,99.17154163799036,99.406400550585,11527.7,11555.0,52.94783020019531,0.8220083713531494
3,2,2,1,0.1,0.2,0.1,16.0,,99.17154163799036,99.48382656572608,11527.7,11564.0,84.30356521606446,1.176563739776611
4,2,1,2,0.1,0.3,0.2,,0.7,99.17154163799036,99.518238128011,11527.7,11568.0,64.573779296875,1.0111360549926758
3,2,2,2,0.1,0.1,0.1,16.0,,99.17068134893324,99.518238128011,11527.6,11568.0,58.6994010925293,0.8836886882781982
3,2,8,2,0.1,0.1,0.2,16.0,,99.17068134893324,99.50103234686854,11527.6,11566.0,66.1,0.9641828536987304
4,2,2,4,0.2,0.2,0.2,,0.3,99.17068134893324,99.37198898830007,11527.6,11551.0,49.99708137512207,0.8211171627044678
3,2,4,2,0.3,0.3,0.2,8.0,,99.168960770819,99.48382656572608,11527.4,11564.0,64.8390338897705,0.9433200359344482
3,2,1,1,0.1,0.3,0.1,16.0,,99.168960770819,99.59566414315208,11527.4,11577.0,60.26748809814453,0.9086472988128662
3,2,1,1,0.2,0.3,0.2,16.0,,99.168960770819,99.57845836200964,11527.4,11575.0,62.62937660217285,0.9274873733520508
3,2,4,1,0.2,0.3,0.2,16.0,,99.168960770819,99.28596008258776,11527.4,11541.0,61.32261085510254,0.9099326133728028
3,2,1,4,0.1,0.3,0.3,4.0,,99.16810048176188,99.518238128011,11527.3,11568.0,54.18481597900391,0.8576562404632568
3,2,2,4,0.3,0.3,0.3,4.0,,99.16810048176188,99.66448726772197,11527.3,11585.0,50.80422477722168,0.8049747943878174
3,2,4,2,0.3,0.3,0.3,8.0,,99.16724019270475,99.406400550585,11527.2,11555.0,59.39500198364258,0.8971552848815918
3,2,8,2,0.3,0.2,0.2,8.0,,99.16724019270475,99.4580178940124,11527.2,11561.0,70.4041633605957,1.0096850395202637
3,2,2,1,0.3,0.2,0.1,16.0,,99.16724019270475,99.4580178940124,11527.2,11561.0,62.35696640014648,0.9357824325561525
4,2,4,4,0.2,0.3,0.2,,0.5,99.16637990364762,99.518238128011,11527.1,11568.0,48.24808311462402,0.7954919338226318
3,2,2,4,0.1,0.1,0.1,4.0,,99.16551961459052,99.48382656572608,11527.0,11564.0,70.94403190612793,1.0034949779510498
2,2,10,10,0.0,0.0,2.0,,,99.16551961459052,99.4580178940124,11527.0,11561.0,66.35364456176758,0.963773250579834
2,2,100,10,0.0,0.1,2.0,,,99.16465932553338,99.46662078458364,11526.9,11562.0,61.41971549987793,0.919769287109375
3,2,4,4,0.2,0.3,0.1,4.0,,99.16379903647626,99.52684101858225,11526.8,11569.0,48.81866264343262,0.7826716899871826
3,2,8,4,0.3,0.1,0.3,4.0,,99.16379903647626,99.47522367515484,11526.8,11563.0,50.20854377746582,0.7979254722595215
3,2,8,4,0.2,0.1,0.3,4.0,,99.16379903647626,99.3547832071576,11526.8,11549.0,50.89655990600586,0.7983033657073975
4,2,1,2,0.2,0.3,0.3,,0.7,99.16293874741912,99.4580178940124,11526.7,11561.0,59.56473274230957,0.9241671562194824
3,2,8,4,0.3,0.1,0.2,4.0,,99.162078458362,99.406400550585,11526.6,11555.0,49.666147232055664,0.7810134887695312
3,2,4,1,0.1,0.2,0.1,16.0,,99.16035788024776,99.3031658637302,11526.4,11543.0,61.5118911743164,0.9109139442443848
3,2,4,2,0.2,0.2,0.3,16.0,,99.16035788024776,99.54404679972473,11526.4,11571.0,62.69398040771485,0.928276538848877
4,2,2,4,0.3,0.1,0.1,,0.5,99.16035788024776,99.406400550585,11526.4,11555.0,48.270816040039065,0.799363374710083
2,2,100,10,0.25,0.0,2.0,,,99.16035788024776,99.4580178940124,11526.4,11561.0,58.77892417907715,0.8731157779693604
3,2,4,4,0.2,0.2,0.1,4.0,,99.15949759119064,99.37198898830007,11526.3,11551.0,54.231292724609375,0.8297643661499023
3,2,4,1,0.3,0.2,0.2,16.0,,99.15949759119064,99.57845836200964,11526.3,11575.0,65.79864349365235,0.980771780014038
3,2,8,2,0.3,0.2,0.3,8.0,,99.15863730213351,99.38919476944254,11526.2,11553.0,61.38937530517578,0.923820972442627
4,2,8,4,0.1,0.1,0.3,,0.5,99.15863730213351,99.3289745354439,11526.2,11546.0,59.26696891784668,0.9073429107666016
4,2,2,4,0.2,0.2,0.2,,0.5,99.15863730213351,99.50103234686854,11526.2,11566.0,51.88941421508789,0.8630697727203369
3,2,1,1,0.2,0.1,0.2,16.0,,99.15863730213351,99.49242945629732,11526.2,11565.0,67.38993072509766,0.9699547290802002
3,2,2,2,0.3,0.1,0.3,8.0,,99.15863730213351,99.50963523743978,11526.2,11567.0,60.50050239562988,0.8961520195007324
3,2,4,1,0.2,0.3,0.1,16.0,,99.15863730213351,99.28596008258776,11526.2,11541.0,66.81760673522949,0.9633934497833252
3,2,4,2,0.2,0.1,0.3,16.0,,99.1577770130764,99.47522367515484,11526.1,11563.0,68.30615348815918,0.983210563659668
4,2,4,4,0.1,0.1,0.3,,0.5,99.1577770130764,99.50103234686854,11526.1,11566.0,55.68919715881348,0.9073073863983154
3,2,2,2,0.3,0.3,0.2,8.0,,99.1577770130764,99.3547832071576,11526.1,11549.0,71.72461128234863,1.0537822246551514
3,2,4,2,0.2,0.1,0.2,16.0,,99.1577770130764,99.5698554714384,11526.1,11574.0,63.35998382568359,0.955617904663086
3,2,2,4,0.1,0.2,0.1,4.0,,99.15691672401928,99.38919476944254,11526.0,11553.0,49.86549453735351,0.7956962585449219
4,2,1,2,0.3,0.3,0.1,,0.7,99.15691672401928,99.406400550585,11526.0,11555.0,59.75527992248535,0.9218556880950928
2,2,10,10,0.25,0.2,1.0,,,99.15691672401928,99.5698554714384,11526.0,11574.0,47.01582717895508,0.7610819339752197
3,2,2,1,0.1,0.3,0.3,16.0,,99.15605643496215,99.5698554714384,11525.9,11574.0,68.3056640625,0.9901113510131836
2,2,100,10,0.25,0.2,1.0,,,99.15605643496215,99.518238128011,11525.9,11568.0,55.78030319213868,0.8459641933441162
2,2,100,10,0.0,0.2,1.5,,,99.15605643496215,99.65588437715073,11525.9,11584.0,64.96758689880372,0.9560167789459229
4,2,1,2,0.1,0.2,0.2,,0.7,99.15519614590502,99.44941500344116,11525.8,11560.0,58.97898178100586,0.9423320293426514
3,2,8,2,0.2,0.1,0.2,16.0,,99.15519614590502,99.6730901582932,11525.8,11586.0,58.12857322692871,0.9078752994537354
3,2,8,1,0.3,0.1,0.1,16.0,,99.15519614590502,99.46662078458364,11525.8,11562.0,59.64335975646973,0.8873560428619385
4,2,1,4,0.3,0.3,0.3,,0.5,99.15519614590502,99.36338609772884,11525.8,11550.0,67.52209205627442,1.0012946128845217
3,2,2,1,0.2,0.3,0.3,16.0,,99.15433585684792,99.56125258086718,11525.7,11573.0,59.13901748657226,0.8924086093902588
4,2,8,4,0.2,0.1,0.1,,0.5,99.15433585684792,99.3289745354439,11525.7,11546.0,55.49248580932617,0.8751263618469238
4,2,8,4,0.3,0.3,0.2,,0.3,99.15347556779078,99.54404679972473,11525.6,11571.0,60.18155479431152,0.9556035995483398
3,2,4,4,0.3,0.1,0.3,4.0,,99.15261527873363,99.58706125258088,11525.5,11576.0,58.01061477661133,0.861609697341919
4,2,2,4,0.3,0.2,0.1,,0.5,99.15261527873363,99.27735719201652,11525.5,11540.0,56.13011779785156,0.8741238117218018
2,2,10,10,0.25,0.0,2.0,,,99.15261527873363,99.57845836200964,11525.5,11575.0,63.89550743103028,0.9515674114227296
4,2,2,1,0.1,0.1,0.1,,0.9,99.1508947006194,99.6730901582932,11525.3,11586.0,59.45655059814453,0.9146950244903564
3,2,4,2,0.1,0.1,0.3,16.0,,99.1508947006194,99.31176875430144,11525.3,11544.0,67.34415702819824,0.9898507595062256
3,2,1,4,0.2,0.3,0.1,4.0,,99.15003441156227,99.65588437715073,11525.2,11584.0,49.64065322875977,0.7848813533782959
3,2,4,1,0.2,0.2,0.3,16.0,,99.14917412250516,99.48382656572608,11525.1,11564.0,67.35417861938477,0.9688427448272704
4,2,4,4,0.1,0.3,0.3,,0.5,99.14917412250516,99.4322092222987,11525.1,11558.0,52.15445137023926,0.8565292358398438
4,2,8,1,0.1,0.2,0.2,,0.9,99.14917412250516,99.41500344115624,11525.1,11556.0,68.44424972534179,1.0498735904693604
3,2,2,1,0.2,0.2,0.2,16.0,,99.14745354439091,99.48382656572608,11524.9,11564.0,59.31192321777344,0.8944861888885498
3,2,8,4,0.1,0.2,0.3,4.0,,99.14745354439091,99.50963523743978,11524.9,11567.0,60.30231285095215,0.9275898933410645
4,2,4,4,0.1,0.2,0.2,,0.5,99.14745354439091,99.518238128011,11524.9,11568.0,50.72639656066895,0.8166584968566895
4,2,1,4,0.3,0.2,0.3,,0.5,99.14745354439091,99.48382656572608,11524.9,11564.0,50.69060173034668,0.832012414932251
4,2,4,4,0.1,0.1,0.2,,0.5,99.1465932553338,99.41500344115624,11524.8,11556.0,55.752889251708986,0.8722805976867676
3,2,2,2,0.1,0.3,0.1,16.0,,99.14573296627668,99.34618031658636,11524.7,11548.0,66.40558052062988,0.9741506576538086
